v,w,t
2,24,107480
2,24,107500
2,44,107500
2,24,107520
2,44,107520
2,23,107540
2,23,107560
2,25,108040
2,25,108160
2,25,108320
2,23,109160
2,12,109440
2,12,109460
2,12,109480
2,23,109500
2,23,109520
2,12,109540
2,25,109540
2,23,109580
2,12,109580
2,18,109580
2,23,109600
2,12,109600
2,18,109600
2,23,109620
2,12,109620
2,18,109620
2,23,109640
2,12,109640
2,23,109660
2,23,109680
2,23,109700
2,12,109720
2,25,109720
2,25,109740
2,23,109760
2,12,109760
2,25,109760
2,23,109780
2,12,109780
2,25,109780
2,23,109800
2,25,109800
2,23,109820
2,12,109820
2,18,109820
2,25,109820
2,24,109840
2,23,109840
2,25,109840
2,23,109860
2,25,109860
2,24,109880
2,23,109880
2,25,109880
2,23,109960
2,25,109980
2,23,110000
2,12,110000
2,25,110000
2,23,110020
2,12,110020
2,25,110020
2,12,110040
2,23,110060
2,12,110060
2,12,110080
2,24,110100
2,23,110100
2,24,110120
2,23,110120
2,25,110120
2,23,110140
2,25,110140
2,23,110160
2,24,110420
2,54,111380
2,54,111400
2,54,111420
2,23,111440
2,12,111440
2,25,111460
2,25,111480
2,25,111520
2,54,111520
2,25,111540
2,54,111540
2,25,111620
2,12,111660
2,12,111720
2,12,111740
2,24,111800
2,12,111800
2,24,111820
2,12,111820
2,24,111840
2,12,111840
2,24,111860
2,12,111860
2,54,111920
2,54,111940
2,54,111960
2,54,111980
2,54,112000
2,54,112020
2,54,112040
2,54,112060
2,54,112080
2,54,112100
2,54,112120
2,54,112140
2,54,112260
2,54,112280
2,54,112300
2,54,112320
2,54,112680
2,12,112740
2,12,112760
2,23,112800
2,23,112820
2,23,112840
2,23,112860
2,23,112880
2,39,113700
2,23,114060
2,25,114120
2,25,114220
2,25,114240
2,25,114280
2,25,114300
2,25,114320
2,25,114340
2,23,114380
2,50,114380
2,12,114940
2,25,115140
2,24,115160
2,12,116520
2,12,116540
3,26,75500
3,26,75540
3,10,76520
3,19,76520
3,21,76640
3,36,76680
3,6,76680
3,43,77000
3,43,77020
3,43,77040
3,53,77060
3,43,77060
3,43,77080
3,43,77100
3,43,77120
3,43,77140
3,43,77160
3,43,77180
3,43,77200
3,43,77220
3,43,77240
3,43,77260
3,43,77280
3,43,77340
3,14,77400
3,10,77720
3,51,77880
3,51,77900
3,51,77920
3,51,77940
3,51,77960
3,51,78120
3,51,78180
3,41,78240
3,41,78260
3,41,78280
3,16,78340
3,41,78400
3,41,78420
3,41,78440
3,41,78460
3,41,78480
3,41,78500
3,19,78560
3,32,78680
3,32,78720
3,14,78960
3,21,79000
3,15,79000
3,45,79080
3,26,79700
3,26,79820
3,6,79840
3,55,80100
3,55,80120
3,55,80140
3,55,80160
3,4,80200
3,55,80200
3,55,80320
3,55,80360
3,55,80400
3,55,80420
3,55,80440
3,53,80560
3,53,80580
3,53,80600
3,53,80620
3,53,80640
3,53,80660
3,53,80680
3,53,80700
3,53,80740
3,53,80760
3,53,80780
3,53,80800
3,53,80820
3,53,80840
3,53,80860
3,53,80880
3,53,80900
3,53,80920
3,10,80960
3,21,81020
3,46,81120
3,39,81140
3,21,81160
3,11,81160
3,21,81320
3,21,81400
3,68,162660
3,16,163520
3,26,163540
3,68,163560
3,43,163700
3,43,163720
3,43,163740
3,43,163760
3,43,163780
3,43,163800
3,43,163820
3,43,163840
3,43,163860
3,43,163880
3,43,163900
3,43,163920
3,43,163940
3,43,163960
3,43,163980
3,43,164000
3,43,164020
3,43,164040
3,43,164060
3,43,164080
3,43,164120
3,43,164200
3,44,164620
3,68,164740
3,68,164760
3,68,164780
3,51,165440
3,36,165720
3,72,165820
3,72,165840
3,72,165880
3,72,165900
3,72,165920
3,10,165940
3,72,165940
3,72,165960
3,72,165980
3,72,166000
3,68,166020
3,72,166020
3,36,166040
3,68,166040
3,36,166060
3,68,166060
3,36,166140
3,72,166140
3,36,166160
3,72,166160
3,16,166320
3,26,166320
3,68,166340
3,22,166880
3,22,166900
3,22,166920
3,22,167140
3,32,167220
3,32,167240
3,54,167300
3,45,167320
3,6,167600
3,6,167620
3,15,167680
3,15,167700
3,15,167720
3,46,167900
3,15,167900
3,15,167920
3,15,167940
3,6,168160
3,6,168180
3,46,168260
3,14,168660
3,22,168680
3,10,168720
3,15,168800
3,55,168840
3,55,168860
3,55,168880
3,55,168900
3,55,168920
3,55,168940
3,55,168960
3,55,168980
3,55,169000
3,55,169020
3,55,169040
3,55,169060
3,55,169080
3,55,169100
3,52,169220
3,52,169240
3,52,169300
3,52,169320
3,52,169340
3,52,169360
3,55,169360
3,52,169380
3,16,247640
3,16,249140
3,6,251040
3,16,251040
3,19,251040
3,22,251100
3,44,251140
3,44,251160
3,44,251180
3,44,251200
3,44,251220
3,44,251240
3,44,251260
3,44,251280
3,44,251300
3,44,251320
3,44,251340
3,44,251360
3,44,251380
3,44,251400
3,44,251420
3,44,251440
3,44,251460
3,44,251480
3,44,251500
3,44,251520
3,44,251540
3,44,251560
3,44,251580
3,44,251600
3,44,251640
3,44,251660
3,44,251680
3,44,251700
3,14,251740
3,14,251760
3,43,251840
3,43,251860
3,43,251880
3,43,251900
3,43,251920
3,43,251940
3,43,251960
3,43,251980
3,43,252020
3,43,252060
3,43,252100
3,43,252120
3,10,252160
3,10,252180
3,11,252200
3,6,334640
3,25,334960
3,5,334980
3,25,334980
3,14,335280
3,28,336920
3,36,338620
3,36,338640
3,67,338700
3,67,338720
3,67,338740
3,36,340140
3,12,340240
3,72,340240
3,5,340320
3,72,340320
3,72,340340
3,72,340360
3,34,340400
3,67,340400
3,72,340400
3,34,340420
3,67,340420
3,34,340440
3,67,340440
3,72,340440
3,67,340460
3,36,340460
3,72,340460
3,67,340480
3,72,340480
3,67,340500
3,72,340500
3,67,340520
3,36,340520
3,72,340520
3,67,340540
3,36,340540
3,72,340540
3,67,340580
3,67,340600
3,36,340600
3,72,340600
3,67,340620
3,36,340620
3,72,340620
3,12,341380
3,53,341380
3,53,341400
3,53,341420
3,53,341440
4,36,2700
4,6,3720
4,6,3740
4,36,3760
4,16,4180
4,30,4200
4,30,4220
4,30,4240
4,22,4260
4,30,4280
4,36,4280
4,22,4480
4,36,4480
4,22,4500
4,22,4540
4,36,4560
4,22,4580
4,36,4580
4,12,4600
4,22,5060
4,36,5120
4,22,5200
4,22,5220
4,22,5240
4,22,5260
4,22,5280
4,22,5300
4,36,5460
4,9,5480
4,36,5480
4,16,5600
4,33,63280
4,33,63440
4,5,63860
4,5,63880
4,5,63900
4,5,63940
4,5,63960
4,5,63980
4,5,64000
4,5,64020
4,5,64040
4,5,64060
4,5,64080
4,5,64100
4,5,64120
4,5,64140
4,5,64480
4,5,64500
4,5,64520
4,5,64540
4,5,64560
4,5,64580
4,5,64600
4,5,64620
4,5,64640
4,5,64660
4,5,64680
4,5,64700
4,5,64760
4,48,64960
4,50,65340
4,50,65360
4,16,65620
4,16,65640
4,16,65660
4,16,65680
4,16,65700
4,16,65720
4,6,65740
4,6,65760
4,6,65780
4,6,65800
4,6,65820
4,6,65840
4,6,65880
4,26,65900
4,6,65900
4,5,66040
4,5,66060
4,5,66080
4,5,66100
4,5,66120
4,26,66180
4,26,66200
4,26,66220
4,26,66280
4,6,66300
4,26,66360
4,36,66380
4,26,66400
4,36,66400
4,36,66420
4,26,66520
4,26,66660
4,26,66800
4,26,67360
4,26,67600
4,26,67620
4,43,67680
4,26,67700
4,26,67760
4,26,67900
4,26,68000
4,43,68040
4,43,68160
4,26,68180
4,43,68200
4,26,68360
4,26,68420
4,26,68440
4,26,68460
4,5,68520
4,26,68560
4,16,68560
4,26,68580
4,16,68580
4,26,68600
4,6,68600
4,16,68600
4,26,68620
4,26,68780
4,6,68780
4,26,68800
4,6,68800
4,26,68820
4,6,68820
4,6,68840
4,6,68860
4,6,68880
4,46,69120
4,6,69140
4,26,69220
4,36,69280
4,5,69300
4,36,69300
4,56,69360
4,56,69380
4,16,69460
4,26,69500
4,6,69640
4,6,69660
4,5,69660
4,26,69680
4,26,69700
4,36,69860
4,26,69960
4,6,69960
4,26,69980
4,6,69980
4,26,70000
4,6,70000
4,26,70020
4,6,70020
4,26,70040
4,6,70040
4,6,70060
4,16,70060
4,26,70100
4,26,70120
4,16,70160
4,26,70200
4,26,70220
4,26,70240
4,6,70360
4,6,70380
4,6,70400
4,6,70440
4,6,70460
4,26,70500
4,5,70500
4,16,70500
4,36,70500
4,36,70520
4,36,70540
4,36,70560
4,5,70580
4,36,70580
4,54,70600
4,5,70600
4,36,70620
4,6,70680
4,26,70720
4,26,70740
4,26,70760
4,26,70780
4,6,70780
4,26,70800
4,6,70800
4,54,70860
4,36,70860
4,54,70880
4,54,70900
4,54,70940
4,36,70940
4,54,70960
4,54,70980
4,54,71020
4,54,71040
4,54,71060
4,54,71080
4,54,71100
4,5,71100
4,54,71120
4,5,71120
4,54,71140
4,54,71160
4,54,71180
4,54,71200
4,54,71220
4,54,71240
4,54,71260
4,46,71280
4,54,71280
4,26,71320
4,6,71320
4,26,71500
4,26,71520
4,26,71540
4,26,71560
4,6,71560
4,26,71580
4,6,71600
4,6,71620
4,6,71640
4,6,71660
4,6,71760
4,26,71880
4,6,72020
4,6,72040
4,6,72060
4,6,72100
4,6,72120
4,6,72140
4,6,72160
4,26,72220
4,26,72240
4,26,72260
4,6,72260
4,6,72280
4,6,72300
4,6,72320
4,28,72340
4,26,72340
4,26,72360
4,6,72380
4,26,72400
4,6,72400
4,26,72420
4,6,72420
4,26,72460
4,6,72520
4,6,72600
4,6,73100
4,6,73160
4,6,73200
4,6,73240
4,6,73260
4,6,73360
4,6,73380
4,6,73420
4,6,73500
4,6,73520
4,6,73580
4,50,73640
4,50,73660
4,50,73680
4,6,73740
4,6,73760
4,26,73940
4,26,73960
4,16,73980
4,16,74000
4,26,74020
4,28,74100
4,28,74120
4,28,74200
4,28,74220
4,28,74540
4,56,74620
4,26,75160
4,26,75180
4,16,75240
4,6,75320
4,6,75340
4,6,75360
4,6,75380
4,6,75420
4,6,75460
4,50,75600
4,21,75660
4,26,75720
4,16,75720
4,14,75740
4,16,75740
4,6,75860
4,6,75880
4,6,75900
4,6,75920
4,51,75940
4,6,75960
4,51,76020
4,6,76020
4,51,76040
4,14,76040
4,6,76060
4,6,76100
4,6,76120
4,6,76140
4,6,76300
4,6,76320
4,6,76380
4,6,76400
4,6,76460
4,6,76480
4,6,76500
4,6,76520
4,6,76540
4,6,76560
4,6,76580
4,6,76600
4,6,76620
4,5,76720
4,36,76720
4,6,76740
4,26,77100
4,46,77320
4,16,77380
4,6,77400
4,26,77420
4,6,77420
4,26,77440
4,6,77440
4,26,77460
4,26,77480
4,6,77480
4,26,77500
4,6,77500
4,28,78120
4,28,78160
4,26,78220
4,36,78220
4,46,78240
4,26,78240
4,36,78240
4,26,78260
4,26,78340
4,41,78340
4,21,78340
4,26,78420
4,26,78440
4,41,78460
4,26,78480
4,26,78560
4,26,78580
4,26,78600
4,26,78620
4,26,78660
4,26,78680
4,26,78700
4,26,78740
4,15,78760
4,26,78780
4,15,78780
4,26,78800
4,21,78800
4,26,78820
4,15,78820
4,21,78820
4,26,78860
4,26,78920
4,46,78940
4,15,78940
4,16,78940
4,21,78940
4,21,78960
4,26,79200
4,14,79200
4,14,79220
4,5,79220
4,26,79240
4,26,79260
4,16,79260
4,37,79360
4,26,79360
4,26,79380
4,16,79500
4,16,79520
4,46,79880
4,46,79920
4,26,80100
4,55,80200
4,26,80400
4,26,80420
4,26,80440
4,26,80480
4,55,80560
4,28,80620
4,28,80660
4,53,80660
4,53,80680
4,53,80740
4,49,80800
4,49,80820
4,28,80840
4,49,80840
4,28,80920
4,28,81040
4,28,81060
4,26,81060
4,28,81100
4,26,81180
4,26,81200
4,26,81260
4,28,81280
4,28,81340
4,26,81340
4,6,81340
4,28,81360
4,26,81360
4,28,81380
4,26,81380
4,28,81400
4,26,81400
4,6,81420
4,26,81460
4,6,81460
4,6,81480
4,28,81580
4,26,81580
4,6,81600
4,26,81640
4,50,81640
4,28,81660
4,26,81660
4,6,81660
4,26,81720
4,19,81720
4,5,81760
4,36,81760
4,36,81780
4,5,81800
4,26,81820
4,5,81840
4,51,82060
4,34,82060
4,14,82060
4,51,82080
4,14,82080
4,34,82100
4,51,82120
4,34,82120
4,14,82120
4,51,82140
4,14,82140
4,51,82160
4,34,82160
4,14,82160
4,34,82180
4,34,82200
4,14,82200
4,6,82320
4,5,82320
4,6,82720
4,6,82740
4,6,82760
4,6,82800
4,5,82800
4,6,82820
4,5,82820
4,6,82840
4,6,82860
4,6,82880
4,6,82900
4,6,82920
4,6,82940
4,6,82980
4,26,83000
4,51,83000
4,26,83020
4,26,83040
4,6,83160
4,26,83200
4,6,83200
4,26,83220
4,6,83220
4,26,83240
4,56,83240
4,6,83240
4,26,83260
4,6,83260
4,6,83420
4,6,83460
4,6,83480
4,6,83500
4,6,83520
4,6,83540
4,6,83560
4,6,83580
4,6,83600
4,6,83620
4,6,83660
4,16,84020
4,5,84040
4,26,84080
4,26,84100
4,46,84180
4,6,84180
4,16,84180
4,46,84200
4,6,84200
4,46,84220
4,26,84220
4,16,84220
4,26,84240
4,26,84280
4,26,84300
4,26,84320
4,26,84400
4,26,84580
4,32,84580
4,28,84600
4,26,84600
4,28,84620
4,26,84620
4,16,84640
4,51,84660
4,28,84680
4,10,84740
4,10,84760
4,49,84780
4,26,84780
4,49,84800
4,26,84800
4,26,84820
4,26,84840
4,49,84940
4,26,84940
4,6,84960
4,6,84980
4,26,85000
4,6,85000
4,26,85020
4,6,85060
4,50,85060
4,6,85080
4,50,85120
4,50,85140
4,6,85160
4,6,85180
4,50,85180
4,6,85200
4,50,85200
4,6,85220
4,50,85220
4,6,85240
4,50,85240
4,6,85260
4,34,85280
4,6,85280
4,26,85340
4,6,85340
4,6,85400
4,6,85420
4,6,85440
4,6,85460
4,6,85560
4,6,85580
4,6,85680
4,26,85720
4,26,85740
4,6,85740
4,26,85760
4,26,85800
4,26,85820
4,26,85840
4,26,85860
4,6,85860
4,6,85880
4,26,85920
4,26,86020
4,28,86040
4,26,86040
4,6,86040
4,5,86220
4,5,86240
4,5,86260
4,21,86280
4,5,86380
4,36,86380
4,26,86420
4,26,86440
4,26,86480
4,26,86500
4,26,86520
4,26,86540
4,12,86540
4,26,86560
4,26,86580
4,12,86600
4,26,86620
4,26,86640
4,26,86660
4,12,86660
4,18,86680
4,12,86680
4,26,86700
4,12,86700
4,26,86720
4,26,86740
4,26,86760
4,26,86800
4,16,86840
4,26,86860
4,26,86880
4,26,86900
4,16,86900
4,16,86920
4,16,86940
4,26,86960
4,16,86960
4,26,87100
4,26,87180
4,26,87300
4,16,87300
4,26,87360
4,26,87420
4,26,87440
4,16,87480
4,16,87500
4,16,87520
4,26,87540
4,16,87560
4,17,87680
4,12,87740
4,26,87920
4,16,87940
4,28,87980
4,5,87980
4,46,88160
4,6,88200
4,16,88200
4,6,88220
4,5,88220
4,16,88220
4,36,88240
4,28,88260
4,6,88260
4,12,88260
4,26,88280
4,6,88280
4,28,88380
4,28,88400
4,26,88440
4,28,88460
4,26,88460
4,28,88480
4,26,88480
4,28,88740
4,26,88880
4,28,89120
4,28,89140
4,28,89180
4,26,89180
4,26,89280
4,26,89300
4,26,89320
4,28,89340
4,26,89340
4,26,89360
4,12,89380
4,26,89420
4,6,89420
4,12,89420
4,26,89660
4,26,89840
4,26,89860
4,26,89880
4,26,89900
4,28,89960
4,26,89960
4,6,90000
4,28,90040
4,28,90060
4,28,90080
4,28,90100
4,28,90240
4,26,90240
4,26,90320
4,24,90340
4,26,91460
4,12,91460
4,26,91480
4,12,91480
4,24,91480
4,26,91500
4,26,91520
4,26,91580
4,26,91600
4,12,91600
4,26,91620
4,12,91640
4,26,91660
4,12,91660
4,26,91680
4,12,91680
4,26,175440
4,18,175440
4,9,175440
4,26,175500
4,26,175520
4,26,175540
4,26,175560
4,26,175580
4,26,175600
4,26,175620
4,26,175640
4,18,175640
4,18,175660
4,26,175680
4,6,175680
4,26,175700
4,18,175700
4,6,175700
4,18,175720
4,6,175720
4,6,175740
4,6,175760
4,6,175780
4,26,175800
4,6,175800
4,26,175820
4,6,175820
4,26,175840
4,6,175840
4,26,175860
4,6,175860
4,26,175880
4,6,175880
4,6,175900
4,26,175920
4,6,175920
4,26,175940
4,6,175940
4,6,175960
4,6,175980
4,25,176020
4,25,176040
4,26,176080
4,26,176140
4,28,176160
4,18,176160
4,6,176160
4,26,176180
4,18,176180
4,6,176180
4,26,176200
4,6,176200
4,26,176220
4,26,176260
4,26,176280
4,6,176280
4,36,176280
4,6,176300
4,28,176320
4,6,176320
4,6,176340
4,28,176360
4,6,176360
4,68,176380
4,6,176380
4,26,176400
4,68,176400
4,6,176400
4,22,176400
4,28,176420
4,26,176420
4,6,176420
4,28,176480
4,28,176520
4,6,176520
4,6,176540
4,6,176560
4,28,176580
4,28,176600
4,26,176660
4,28,176680
4,26,176680
4,28,176700
4,28,176740
4,28,176760
4,22,176780
4,22,176800
4,28,176820
4,68,176820
4,22,176820
4,68,176840
4,22,176840
4,28,176860
4,22,176860
4,22,176880
4,26,176900
4,18,176900
4,36,176900
4,18,176920
4,36,176960
4,36,176980
4,36,177080
4,36,177100
4,36,177120
4,36,177240
4,36,177300
4,36,177320
4,36,177420
4,22,177620
4,36,177640
4,22,177660
4,36,177660
4,36,177680
4,22,177700
4,36,177720
4,36,177740
4,36,177820
4,36,178480
4,32,178520
4,36,178560
4,22,179140
4,25,179220
4,9,179440
4,9,179520
4,39,179840
4,39,179900
4,46,180080
4,46,180100
4,22,180100
4,46,180600
4,39,181580
4,39,181600
4,22,181640
4,9,181660
4,22,181660
4,22,181680
4,22,181700
4,22,181720
4,53,181920
4,9,181920
4,9,181940
4,53,182060
4,18,182280
4,22,182380
4,22,182400
4,53,182420
4,53,182440
4,51,182480
4,9,182880
4,9,182900
4,22,183040
4,29,183100
4,29,183120
4,29,183140
4,29,183160
4,29,183180
4,29,183200
4,9,183280
4,25,183740
4,9,183760
4,38,183860
4,38,183880
4,38,183900
4,9,184000
4,38,184040
4,66,184120
4,50,184200
4,50,184240
4,50,184280
4,50,184300
4,50,184340
4,16,184360
4,16,184380
4,16,184560
4,14,184580
4,16,184580
4,16,184600
4,10,184980
4,10,185020
4,10,185060
4,10,185080
4,16,185160
4,16,185240
4,16,185380
4,16,185540
4,16,185980
4,16,186120
4,16,186140
4,22,186220
4,22,186240
4,22,186260
4,9,186300
4,22,186400
4,22,186420
4,22,186440
4,18,186680
4,18,186740
4,18,187080
4,18,187100
4,17,187100
4,17,187120
4,16,187220
4,16,187240
4,17,187420
4,9,187820
4,25,187920
4,43,188520
4,43,188540
4,43,188560
4,43,188600
4,43,188620
4,43,188640
4,43,188680
4,43,188700
4,43,188720
4,46,188800
4,46,188840
4,46,188920
4,46,188980
4,46,189020
4,9,189020
4,46,189120
4,9,189160
4,46,189240
4,46,189260
4,53,189380
4,53,189400
4,53,189480
4,25,189680
4,9,189700
4,29,189720
4,25,189720
4,29,189740
4,29,189760
4,25,189760
4,14,189760
4,9,189760
4,29,189780
4,14,189780
4,25,189860
4,58,190020
4,25,190140
4,58,190280
4,58,190320
4,58,190340
4,14,190360
4,14,190380
4,14,190400
4,58,190520
4,66,190660
4,9,190820
4,44,190840
4,9,190940
4,9,190960
4,66,191200
4,51,191520
4,51,191560
4,51,191720
4,51,191780
4,66,192040
4,66,192060
4,18,192220
4,66,192580
4,66,192600
4,18,193300
4,71,193340
4,71,193420
4,66,193580
4,66,193600
4,66,193620
4,66,193640
4,66,193660
4,66,193920
4,57,193940
4,66,193940
4,66,193960
4,18,193980
4,66,193980
4,18,194000
4,66,194020
4,66,194140
4,66,194160
4,66,194180
4,66,194200
4,66,194260
4,66,194280
4,18,194500
4,18,194520
4,18,194580
4,25,194800
4,18,194860
4,18,194880
4,18,194900
4,18,194940
4,18,194960
4,18,195020
4,18,195040
4,18,195060
4,18,195100
4,18,195120
4,18,195140
4,18,195160
4,18,195200
4,18,195220
4,18,195240
4,18,195300
4,9,195300
4,18,195320
4,18,195340
4,18,195360
4,18,195380
4,18,195480
4,18,195500
4,25,195560
4,18,195640
4,25,195660
4,25,195700
4,9,195720
4,66,195760
4,66,195780
4,66,195820
4,66,195840
4,25,196860
4,66,196900
4,25,196920
4,66,196920
4,25,196940
4,66,196940
4,25,196960
4,25,197000
4,25,197040
4,18,197060
4,18,197080
4,18,197100
4,18,197120
4,66,198100
4,66,198120
4,66,198140
4,66,198180
4,66,198200
4,25,198300
4,44,198300
4,66,198320
4,44,198340
4,66,198340
4,66,198360
4,66,198380
4,66,198400
4,66,198420
4,44,198440
4,66,198440
4,44,198460
4,66,198460
4,66,198520
4,44,198580
4,44,198600
4,66,198600
4,44,198620
4,66,198620
4,44,198640
4,44,198660
4,66,198660
4,44,198680
4,66,198680
4,44,198700
4,66,198700
4,66,198720
4,51,198760
4,66,198820
4,66,198840
4,66,198880
4,66,198900
4,66,198920
4,66,198940
4,72,198980
4,66,199080
4,66,199100
4,66,199140
4,66,199160
4,66,199200
4,66,199240
4,66,199280
4,66,199300
4,66,199320
4,66,199340
4,66,199360
4,66,199380
4,66,199500
4,66,199520
4,66,199560
4,66,199580
4,66,199600
4,66,199640
4,66,199660
4,66,199680
4,46,199780
4,9,199780
4,46,199800
4,57,199880
4,57,199940
4,57,199960
4,66,199980
4,57,200040
4,9,200040
4,66,200040
4,57,200060
4,9,200060
4,57,200120
4,57,200140
4,9,200140
4,66,200140
4,57,200160
4,9,200160
4,66,200160
4,57,200180
4,57,200200
4,66,200200
4,66,200220
4,57,200240
4,66,200240
4,57,200260
4,66,200260
4,57,200340
4,66,200340
4,57,200360
4,66,200380
4,25,200800
4,66,200800
4,66,201200
4,66,201600
4,66,201620
4,66,201980
4,66,202000
4,66,202040
4,44,202080
4,44,202120
4,66,202120
4,9,202940
4,9,202960
4,9,203020
4,9,203040
4,28,322180
4,28,322200
4,28,322360
4,28,322380
4,28,322400
4,28,322420
4,28,322440
4,28,322460
4,28,322500
4,28,322520
4,28,322780
4,28,322860
4,6,323260
4,6,323280
4,60,323280
4,6,323300
4,60,323300
4,6,323320
4,60,323320
4,6,323340
4,6,323360
4,6,323380
4,6,323400
4,6,323460
4,6,323480
4,6,323600
4,25,323620
4,6,323620
4,6,323640
4,6,323680
4,6,323720
4,6,323800
4,6,323820
4,6,323840
4,6,323920
4,59,324080
4,59,324100
4,25,324140
4,68,324180
4,68,324200
4,28,324260
4,28,324280
4,20,324300
4,28,324320
4,28,324340
4,28,324360
4,28,324540
4,6,324540
4,28,324580
4,6,324600
4,28,324680
4,6,324680
4,20,324680
4,28,324700
4,20,324700
4,28,324720
4,6,324720
4,28,324740
4,6,324740
4,28,324760
4,28,324780
4,28,324800
4,28,324820
4,60,325340
4,60,325360
4,60,325460
4,60,325700
4,60,325780
4,60,325940
4,58,326040
4,67,326160
4,36,326320
4,50,326460
4,50,326500
4,50,326520
4,50,326540
4,50,326560
4,50,326620
4,50,326640
4,50,326660
4,20,326660
4,50,326680
4,50,326720
4,50,326740
4,50,326900
4,50,326920
4,50,326960
4,50,327140
4,50,327260
4,50,327280
4,50,327300
4,50,327320
4,50,327340
4,20,327660
4,20,327680
4,38,327700
4,20,327800
4,20,327820
4,20,327840
4,20,327860
4,20,327880
4,20,327920
4,38,327960
4,20,327960
4,38,327980
4,20,327980
4,38,328000
4,38,328020
4,38,328040
4,20,328040
4,20,328060
4,20,328080
4,20,328100
4,38,328120
4,68,328540
4,20,328540
4,67,328620
4,67,328640
4,51,328660
4,67,328660
4,67,328680
4,67,328740
4,36,328980
4,36,329000
4,67,329020
4,6,329020
4,68,329060
4,6,329060
4,36,329100
4,6,329200
4,6,329380
4,6,329400
4,6,329420
4,36,329480
4,36,329500
4,28,329540
4,63,329600
4,28,329720
4,20,329720
4,28,329880
4,20,330000
4,28,330020
4,28,330140
4,28,330160
4,28,330380
4,28,330440
4,28,330500
4,28,330540
4,28,330720
4,20,330740
4,28,331000
4,28,331160
4,28,331180
4,28,331240
4,6,331360
4,28,331380
4,12,331600
4,12,331620
4,19,331640
4,28,331740
4,6,331740
4,28,331800
4,28,331820
4,28,331880
4,28,332000
4,28,332020
4,23,332020
4,23,332040
4,28,332060
4,23,332060
4,23,332080
4,28,332100
4,23,332100
4,23,332120
4,28,332180
4,28,332220
4,23,332220
4,6,332220
4,28,332240
4,6,332240
4,20,332240
4,28,332260
4,23,332260
4,23,332280
4,6,332280
4,28,332300
4,6,332300
4,20,332300
4,28,332320
4,23,332400
4,28,332440
4,23,332440
4,20,332460
4,6,332560
4,28,332580
4,6,332580
4,6,332620
4,20,332620
4,6,332640
4,6,332660
4,20,332660
4,20,332760
4,28,332860
4,6,332860
4,6,332880
4,20,332880
4,6,332900
4,20,332900
4,28,332920
4,20,332920
4,43,332940
4,43,332960
4,28,332980
4,43,333120
4,43,333140
4,43,333180
4,43,333200
4,43,333220
4,43,333240
4,43,333260
4,43,333320
4,43,333340
4,43,333360
4,43,333380
4,43,333400
4,43,333420
4,43,333440
4,43,333460
4,43,333480
4,43,333500
4,43,333520
4,43,333540
4,43,333560
4,43,333580
4,43,333600
4,43,333620
4,43,333640
4,43,333660
4,43,333680
4,43,333760
4,43,333880
4,43,333960
4,43,334000
4,43,334040
4,43,334080
4,43,334100
4,6,334340
4,5,334360
4,23,334420
4,14,334500
4,60,334540
4,60,334560
4,60,334900
4,60,334920
4,20,334940
4,60,334960
4,20,335020
4,20,335220
4,25,335240
4,20,335240
4,28,335260
4,20,335280
4,28,335300
4,28,335320
4,28,335340
4,28,335360
4,10,336000
4,10,336020
4,10,336040
4,68,336080
4,73,336940
4,73,337080
4,28,337160
4,23,337160
4,73,337160
4,73,337320
4,20,337340
4,68,337560
4,28,337620
4,28,337640
4,67,337720
4,28,338280
4,12,338280
4,28,338300
4,23,338320
4,23,338420
4,6,338420
4,23,338440
4,6,338440
4,12,338560
4,12,338620
4,6,338640
4,28,338660
4,20,338900
4,20,338980
4,36,339140
4,5,339460
4,6,339480
4,53,339780
4,71,339940
4,71,340040
4,12,340140
4,28,340620
4,6,340620
4,28,340640
4,28,340660
4,28,340680
4,28,340700
4,28,340720
4,28,340740
4,28,340800
4,28,340820
4,28,340840
4,6,340840
4,28,340860
4,6,340860
4,28,340880
4,28,340900
4,6,340900
4,28,340920
4,6,340920
4,6,340940
4,6,340960
4,28,341020
4,6,341020
4,28,341040
4,6,341040
4,28,341060
4,6,341060
4,28,341080
4,6,341080
4,20,341080
4,28,341100
4,6,341100
4,28,341120
4,6,341120
4,20,341120
4,28,341140
4,6,341140
4,28,341160
4,6,341160
4,28,341180
4,6,341180
4,28,341200
4,6,341200
4,28,341220
4,6,341220
4,20,341220
4,28,341240
4,6,341240
4,20,341240
4,28,341260
4,6,341260
4,28,341280
4,6,341280
4,28,341300
4,6,341300
4,28,341320
4,6,341320
4,28,341340
4,6,341340
4,28,341360
4,6,341360
4,28,341380
4,6,341380
4,28,341400
4,6,341400
4,28,341420
4,6,341420
