,v,w,t
147801,200,242,1385982520
147802,200,261,1385982540
147803,200,241,1385983020
147804,200,241,1385983080
147805,200,241,1385983540
147806,200,241,1385984500
147807,200,241,1385984520
147808,200,241,1385984540
147809,200,241,1385984560
147810,200,241,1385984580
147811,200,241,1385984600
147812,200,241,1385984920
147813,200,241,1385984940
147814,200,241,1385984960
147815,200,241,1385984980
147816,200,241,1385985000
147817,200,241,1385985020
148176,203,302,1385982700
148177,203,311,1385982740
148178,203,301,1385982760
148179,203,301,1385982780
148180,203,235,1385982800
148181,203,285,1385982840
148182,203,285,1385982860
148183,203,235,1385982880
148184,203,321,1385982900
148185,203,235,1385982900
148186,203,285,1385983000
148187,203,301,1385983000
148188,203,301,1385983020
148189,203,301,1385983040
148190,203,301,1385983060
148191,203,285,1385983080
148192,203,301,1385983080
148193,203,301,1385983100
148194,203,285,1385983140
148195,203,301,1385983160
148196,203,301,1385983200
148197,203,301,1385983240
148198,203,248,1385983260
148199,203,301,1385983260
148200,203,248,1385983280
148201,203,248,1385983300
148202,203,301,1385983300
148203,203,248,1385983320
148204,203,248,1385983340
148205,203,301,1385983340
148206,203,248,1385983360
148207,203,301,1385984260
148208,203,301,1385984520
148209,203,301,1385985060
148210,203,301,1385985080
148211,203,297,1385985280
148212,203,297,1385985340
148213,203,297,1385985440
148214,203,297,1385985540
148215,203,297,1385985620
150094,205,286,1385982820
150095,205,206,1385982940
150300,206,244,1385982820
150596,209,217,1385982320
150597,209,217,1385982340
150598,209,217,1385982420
151212,211,225,1385982100
151213,211,225,1385982140
151214,211,225,1385982220
151215,211,227,1385982300
151216,211,225,1385982400
151217,211,225,1385982460
151218,211,227,1385982460
151219,211,221,1385982520
151220,211,214,1385982540
151221,211,225,1385982540
151222,211,226,1385982580
151223,211,260,1385982580
151224,211,226,1385982620
152993,213,227,1385982680
152994,213,227,1385982820
152995,213,227,1385982840
152996,213,227,1385982860
152997,213,227,1385982900
152998,213,227,1385982920
152999,213,227,1385984080
153000,213,227,1385984240
153001,213,227,1385984260
153002,213,227,1385984280
153003,213,227,1385984300
153004,213,227,1385984320
153005,213,227,1385984360
153006,213,227,1385984400
153007,213,227,1385984460
153008,213,227,1385984480
153009,213,227,1385984500
153010,213,227,1385984540
153011,213,227,1385984580
153012,213,220,1385984620
153013,213,227,1385984620
153014,213,220,1385984640
153015,213,227,1385984660
153016,213,227,1385984680
153017,213,227,1385984700
153018,213,227,1385984720
153019,213,227,1385984760
153020,213,220,1385984760
153021,213,220,1385984780
153022,213,227,1385984780
153023,213,220,1385984800
153024,213,220,1385984820
153025,213,227,1385984820
153026,213,220,1385984840
153027,213,227,1385984840
153028,213,227,1385984860
153029,213,220,1385984880
153030,213,227,1385984880
153031,213,227,1385984900
153032,213,220,1385984900
153033,213,227,1385984920
153034,213,220,1385984920
153035,213,227,1385984940
153036,213,220,1385984940
153037,213,227,1385984960
153038,213,220,1385984960
153039,213,220,1385984980
153040,213,227,1385984980
153041,213,227,1385985000
153042,213,220,1385985000
153043,213,227,1385985020
153044,213,227,1385985040
153045,213,220,1385985060
153046,213,227,1385985060
153047,213,227,1385985080
153048,213,220,1385985080
153049,213,227,1385985100
153050,213,220,1385985100
153051,213,220,1385985120
153052,213,227,1385985120
153053,213,227,1385985140
153054,213,220,1385985140
153055,213,227,1385985160
153056,213,220,1385985160
153057,213,227,1385985180
153058,213,220,1385985180
153059,213,220,1385985200
153060,213,227,1385985200
153061,213,220,1385985220
153062,213,227,1385985220
153063,213,227,1385985240
153064,213,220,1385985240
153065,213,227,1385985280
153066,213,227,1385985300
153067,213,227,1385985320
153068,213,227,1385985340
153069,213,227,1385985360
153070,213,227,1385985380
153071,213,227,1385985420
153072,213,220,1385985460
153073,213,227,1385985460
153074,213,220,1385985480
153075,213,227,1385985480
153076,213,220,1385985500
153077,213,227,1385985500
153078,213,227,1385985520
153079,213,227,1385985540
153080,213,220,1385985560
153081,213,220,1385985580
153082,213,227,1385985580
153083,213,227,1385985600
153084,213,220,1385985600
153085,213,227,1385985620
153086,213,220,1385985620
153087,213,220,1385985640
153088,213,227,1385985640
153746,214,258,1385982460
153747,214,221,1385982540
153748,214,258,1385982560
153749,214,292,1385983100
153750,214,215,1385983320
153751,214,215,1385983360
153752,214,215,1385983380
153753,214,215,1385983620
153754,214,215,1385983660
153755,214,215,1385984140
153756,214,215,1385984400
153757,214,215,1385984540
153758,214,258,1385984540
153759,214,215,1385984560
153760,214,258,1385984560
153761,214,258,1385984580
153762,214,258,1385984600
153763,214,258,1385984620
153764,214,258,1385984640
153765,214,258,1385984820
153766,214,258,1385984900
153767,214,262,1385984940
153864,215,260,1385984460
153865,215,258,1385984540
153866,215,258,1385984560
153867,215,258,1385984580
153868,215,258,1385984600
153869,215,258,1385984620
153870,215,258,1385984660
153871,215,258,1385984720
153872,215,258,1385984860
153873,215,258,1385984880
153874,215,258,1385984940
153875,215,258,1385984960
153876,215,258,1385984980
153877,215,258,1385985000
153878,215,258,1385985080
153879,215,258,1385985200
153880,215,258,1385985220
153881,215,258,1385985520
153882,215,258,1385985540
153883,215,258,1385985640
154212,217,241,1385982300
154213,217,219,1385982320
154320,219,241,1385983660
154321,219,241,1385983680
154322,219,241,1385983760
154323,219,241,1385983780
154324,219,277,1385984220
154325,219,277,1385984240
154326,219,241,1385984340
154327,219,277,1385984360
154328,219,241,1385984480
154329,219,241,1385984520
154330,219,241,1385984560
154331,219,241,1385984580
154332,219,241,1385984600
154333,219,241,1385984640
154334,219,241,1385984660
154335,219,241,1385984680
154336,219,241,1385984700
154337,219,241,1385984740
154338,219,241,1385984760
154339,219,241,1385984780
154340,219,241,1385984800
154341,219,241,1385984820
154342,219,241,1385985080
154343,219,241,1385985100
154344,219,241,1385985120
154345,219,241,1385985140
154346,219,277,1385985140
154347,219,241,1385985160
154348,219,241,1385985180
154349,219,241,1385985200
154350,219,241,1385985220
154351,219,241,1385985360
154352,219,241,1385985380
154353,219,241,1385985400
154354,219,241,1385985420
154355,219,241,1385985480
154356,219,241,1385985500
154357,219,241,1385985520
154358,219,241,1385985540
154722,220,227,1385984180
154723,220,227,1385984240
154724,220,227,1385984320
154725,220,227,1385984420
154726,220,227,1385984440
154727,220,227,1385984460
154728,220,227,1385984760
154729,220,227,1385984780
154730,220,227,1385984880
154731,220,227,1385984960
154732,220,227,1385985220
154733,220,227,1385985340
154734,220,227,1385985360
154735,220,227,1385985400
154736,220,227,1385985420
154864,222,288,1385982860
154865,222,316,1385983460
154866,222,289,1385984560
155044,223,255,1385983000
155045,223,255,1385983020
155130,225,227,1385982220
155131,225,227,1385982240
155132,225,227,1385982300
155133,225,235,1385982400
155134,225,235,1385982460
155135,225,235,1385982520
155136,225,258,1385985520
155484,226,260,1385982060
155485,226,260,1385982440
155486,226,260,1385982460
155487,226,260,1385982480
155488,226,260,1385982560
155489,226,260,1385982580
155490,226,260,1385982600
155491,226,260,1385982620
155492,226,260,1385984320
155493,226,260,1385984360
155494,226,260,1385984380
155495,226,260,1385984400
155496,226,260,1385984500
155497,226,260,1385984560
155498,226,260,1385984580
155499,226,260,1385984600
155500,226,260,1385984620
155501,226,260,1385984640
155502,226,260,1385984680
155503,226,260,1385984740
155504,226,260,1385984820
155505,226,306,1385984880
155506,226,260,1385984880
155507,226,306,1385984900
155508,226,260,1385984900
155509,226,306,1385984920
155510,226,306,1385984940
155511,226,260,1385984940
155512,226,306,1385984960
155513,226,306,1385984980
155514,226,306,1385985000
155515,226,260,1385985000
155516,226,306,1385985020
155517,226,306,1385985040
155518,226,260,1385985040
155519,226,306,1385985060
155520,226,260,1385985060
155521,226,260,1385985080
155522,226,260,1385985100
155523,226,260,1385985120
155524,226,306,1385985140
155525,226,260,1385985140
155526,226,306,1385985160
155527,226,260,1385985160
155528,226,260,1385985180
155529,226,260,1385985200
155530,226,306,1385985240
155531,226,260,1385985240
155532,226,260,1385985260
155533,226,260,1385985280
155534,226,260,1385985300
155535,226,260,1385985320
155536,226,260,1385985340
155537,226,260,1385985360
155538,226,306,1385985380
155539,226,260,1385985380
155540,226,306,1385985400
155541,226,260,1385985400
155542,226,306,1385985420
155543,226,260,1385985420
155544,226,260,1385985460
155545,226,260,1385985500
155546,226,260,1385985520
155547,226,260,1385985540
155548,226,260,1385985580
155549,226,306,1385985600
155550,226,260,1385985600
155551,226,260,1385985620
155552,226,260,1385985640
156515,227,235,1385982460
156556,228,281,1385982600
157600,230,265,1385983140
157687,231,257,1385982920
157688,231,289,1385984200
158039,233,274,1385982980
158114,235,323,1385984680
158182,236,322,1385982980
158634,239,246,1385984700
158635,239,246,1385984720
158636,239,246,1385984800
158637,239,246,1385984840
158638,239,246,1385984860
158639,239,246,1385984880
158640,239,246,1385984960
158641,239,246,1385985040
158642,239,246,1385985060
158643,239,246,1385985100
158644,239,246,1385985120
158645,239,246,1385985200
158646,239,246,1385985240
158647,239,246,1385985260
158648,239,246,1385985280
158649,239,246,1385985300
158650,239,246,1385985320
158651,239,246,1385985340
158652,239,246,1385985360
158653,239,246,1385985440
158654,239,246,1385985480
158655,239,246,1385985520
158656,239,246,1385985620
158663,240,269,1385982580
159091,242,264,1385982140
159092,242,261,1385982400
159093,242,261,1385982420
159094,242,268,1385982480
159095,242,261,1385982520
159096,242,261,1385982560
159097,242,261,1385982580
159098,242,261,1385982600
159099,242,261,1385982620
159238,244,274,1385982840
159364,247,282,1385982760
159365,247,316,1385982860
159366,247,281,1385982860
159367,247,281,1385982880
159368,247,316,1385982900
159369,247,281,1385982900
159370,247,281,1385982960
159371,247,281,1385982980
159372,247,281,1385983000
159373,247,281,1385983020
159374,247,281,1385983040
159375,247,281,1385983060
159376,247,281,1385983080
159377,247,281,1385983100
159378,247,281,1385983120
159379,247,281,1385983140
159380,247,281,1385983160
159381,247,281,1385983180
159382,247,281,1385983200
159383,247,316,1385983220
159384,247,281,1385983220
159385,247,316,1385983240
159386,247,281,1385983240
159387,247,281,1385983260
159388,247,316,1385983260
159389,247,281,1385983600
159390,247,281,1385983660
159391,247,281,1385983680
159392,247,281,1385983700
159393,247,316,1385983720
159394,247,281,1385983720
159395,247,281,1385983760
159396,247,281,1385983780
159397,247,281,1385983820
159398,247,281,1385983840
159399,247,281,1385983860
159400,247,281,1385983880
159401,247,281,1385983900
159402,247,281,1385983920
159403,247,281,1385983940
159404,247,281,1385983960
159405,247,281,1385984020
159406,247,281,1385984040
159407,247,281,1385984060
159408,247,281,1385984120
159409,247,281,1385984160
159410,247,281,1385984180
159411,247,281,1385984200
159412,247,281,1385984240
159413,247,281,1385984260
159414,247,281,1385984420
159415,247,281,1385984640
159416,247,281,1385984920
159417,247,281,1385984940
159418,247,281,1385985460
159419,247,281,1385985520
159420,247,281,1385985540
159421,247,281,1385985560
159422,247,281,1385985580
159423,247,316,1385985600
159424,247,316,1385985620
159596,248,316,1385983260
160480,253,276,1385982960
160493,255,280,1385982900
160535,256,279,1385982300
160536,256,279,1385982500
160537,256,279,1385982580
160538,256,279,1385982640
160539,256,279,1385982660
160540,256,279,1385982680
160541,256,279,1385982700
160542,256,279,1385982720
160543,256,279,1385982740
160544,256,279,1385982760
160545,256,279,1385982780
160546,256,279,1385982800
160547,256,279,1385982820
160696,258,299,1385984400
160697,258,299,1385984420
160698,258,299,1385984460
160699,258,299,1385984480
160700,258,314,1385984480
160701,258,304,1385984480
160702,258,304,1385984500
160703,258,299,1385984500
160704,258,299,1385984520
160848,260,306,1385984920
160849,260,306,1385984940
160850,260,306,1385984960
160851,260,306,1385984980
160852,260,306,1385985000
160853,260,306,1385985020
160854,260,306,1385985040
160855,260,306,1385985060
160856,260,306,1385985080
160857,260,306,1385985100
160858,260,306,1385985120
160859,260,306,1385985140
160860,260,306,1385985160
160861,260,306,1385985180
160862,260,306,1385985200
160863,260,306,1385985240
160864,260,306,1385985260
160865,260,306,1385985280
160866,260,306,1385985300
160867,260,306,1385985320
160868,260,306,1385985340
160869,260,306,1385985360
160870,260,306,1385985380
160871,260,306,1385985400
160872,260,306,1385985420
160873,260,306,1385985460
160874,260,306,1385985480
160875,260,306,1385985500
160876,260,306,1385985520
160877,260,306,1385985540
160878,260,306,1385985560
160879,260,306,1385985580
160880,260,306,1385985600
160881,260,306,1385985640
161293,261,268,1385982480
161294,261,268,1385983320
161295,261,268,1385984640
161296,261,268,1385985260
161297,261,268,1385985420
161298,261,268,1385985440
161403,262,306,1385984920
161404,264,268,1385982280
161658,268,277,1385982820
161900,279,280,1385982860
161901,279,280,1385982900
161902,279,280,1385982960
162103,281,316,1385983220
162104,281,316,1385983240
162105,281,316,1385983260
162106,281,316,1385983280
162107,281,316,1385983300
162108,281,316,1385983360
162109,281,316,1385983380
162110,281,316,1385983420
162111,281,316,1385983480
162112,281,316,1385983500
162113,281,316,1385983600
162114,281,316,1385983720
162183,291,305,1385982040
162184,291,305,1385982440
162185,291,305,1385982460
162186,291,305,1385982480
162187,291,305,1385982500
162188,291,305,1385982520
162189,291,305,1385982540
162190,291,305,1385982560
162191,291,305,1385982580
162192,291,305,1385982600
162193,291,305,1385982620
162194,291,322,1385982700
163535,292,309,1385982740
163536,292,319,1385982740
163537,292,317,1385982760
163538,292,326,1385983040
165511,293,311,1385982280
165512,293,311,1385982300
165513,293,311,1385982460
165514,293,311,1385982560
165515,293,311,1385982660
165516,293,312,1385982680
165517,293,309,1385982720
165518,293,318,1385982740
165519,293,328,1385983100
165520,293,320,1385983120
167407,294,303,1385982660
167408,294,318,1385982660
167409,294,295,1385983980
167410,294,295,1385984000
167411,294,295,1385984020
167412,294,295,1385984040
167413,294,295,1385984060
167414,294,295,1385984100
167415,294,295,1385984120
167416,294,295,1385984140
167417,294,295,1385984220
167418,294,295,1385984240
167419,294,295,1385984280
167420,294,295,1385984320
167421,294,318,1385984480
167422,294,295,1385984480
167423,294,318,1385984500
167424,294,303,1385984520
167425,294,318,1385984520
167426,294,318,1385984540
167427,294,318,1385984580
167428,294,318,1385984600
167429,294,318,1385984620
167430,294,318,1385984640
167431,294,318,1385984660
167432,294,295,1385984660
167433,294,318,1385984700
167434,294,318,1385985020
167435,294,318,1385985060
167436,294,318,1385985600
169900,295,319,1385982160
169901,295,319,1385982180
169902,295,319,1385982260
169903,295,319,1385982280
169904,295,319,1385982320
169905,295,319,1385982340
169906,295,319,1385982360
169907,295,319,1385982400
169908,295,319,1385982480
169909,295,319,1385982540
169910,295,319,1385982580
169911,295,319,1385982600
169912,295,319,1385982620
169913,295,318,1385984580
169914,295,318,1385984600
170438,296,318,1385982660
170439,296,314,1385982700
170440,296,305,1385982720
170441,296,324,1385982760
170442,296,318,1385982760
170443,296,324,1385982780
170444,296,319,1385982780
170445,296,318,1385982780
170446,296,324,1385982800
170447,296,318,1385982800
170448,296,324,1385982820
170449,296,318,1385982820
170450,296,324,1385982840
170451,296,318,1385982840
170452,296,324,1385982860
170453,296,318,1385982860
170454,296,318,1385982880
170455,296,318,1385982900
170456,296,318,1385983000
170457,296,324,1385983020
170458,296,324,1385983080
170459,296,318,1385983100
170460,296,318,1385983140
170461,296,322,1385983180
170462,296,318,1385983180
170463,296,322,1385983200
170464,296,318,1385983200
170465,296,322,1385983220
170466,296,318,1385983220
170467,296,318,1385983240
170468,296,318,1385983260
170469,296,318,1385983280
170470,296,324,1385983300
170471,296,318,1385983300
170472,296,324,1385983320
170473,296,318,1385983320
170474,296,324,1385983340
170475,296,318,1385983340
170476,296,324,1385983360
170477,296,318,1385983360
170478,296,318,1385983380
170479,296,324,1385983400
170480,296,318,1385983400
170481,296,311,1385983400
170482,296,318,1385983420
170483,296,324,1385983440
170484,296,318,1385983440
170485,296,324,1385983460
170486,296,318,1385983460
170487,296,324,1385983480
170488,296,318,1385983480
170489,296,318,1385983500
170490,296,318,1385983520
170491,296,318,1385983540
170492,296,324,1385983560
170493,296,318,1385983560
170494,296,324,1385983580
170495,296,324,1385983600
170496,296,324,1385983620
170497,296,318,1385983640
170498,296,318,1385983660
170499,296,298,1385983660
170500,296,324,1385983660
170501,296,318,1385983680
170502,296,298,1385983680
170503,296,324,1385983680
170504,296,318,1385983740
170505,296,306,1385983760
170506,296,318,1385983760
170507,296,318,1385983780
170508,296,306,1385983880
171105,297,318,1385982300
171106,297,318,1385982320
171107,297,322,1385982700
172156,298,319,1385982740
172157,298,316,1385982780
172158,298,318,1385983740
172159,298,318,1385983800
172160,298,324,1385983820
172161,298,306,1385983820
172162,298,318,1385983820
172163,298,324,1385983980
172164,298,324,1385984200
172165,298,314,1385984720
172166,298,303,1385984740
172167,298,314,1385984740
172168,298,303,1385984760
172169,298,314,1385984760
172170,298,314,1385984780
172171,298,314,1385984900
172172,298,314,1385984920
172173,298,314,1385984940
172174,298,314,1385984960
172175,298,314,1385984980
172176,298,314,1385985080
172177,298,314,1385985100
172178,298,314,1385985120
172179,298,314,1385985140
172180,298,303,1385985160
172181,298,314,1385985160
172182,298,303,1385985180
172183,298,314,1385985180
172184,298,314,1385985200
172185,298,314,1385985220
172186,298,314,1385985240
172187,298,303,1385985260
172188,298,314,1385985260
172189,298,314,1385985280
172190,298,314,1385985300
172191,298,314,1385985320
172192,298,314,1385985360
172193,298,314,1385985460
172194,298,314,1385985540
172195,298,314,1385985580
172196,298,314,1385985600
173303,299,304,1385984480
173425,300,316,1385982720
174091,301,302,1385982020
174092,301,302,1385982040
174093,301,302,1385982060
174094,301,302,1385982080
174095,301,302,1385982100
174096,301,302,1385982120
174097,301,302,1385982140
174098,301,302,1385982160
174099,301,302,1385982180
174100,301,302,1385982200
174101,301,302,1385982220
174102,301,302,1385982240
174103,301,302,1385982260
174104,301,302,1385982280
174105,301,302,1385982300
174106,301,302,1385982320
174107,301,302,1385982340
174108,301,302,1385982360
174109,301,302,1385982380
174110,301,302,1385982400
174111,301,302,1385982420
174112,301,302,1385982440
174113,301,302,1385982460
174114,301,302,1385982480
174115,301,302,1385982500
174116,301,302,1385982520
174117,301,302,1385982540
174118,301,302,1385982560
174119,301,302,1385982580
174120,301,302,1385982600
174121,301,302,1385982620
174122,301,302,1385982640
174123,301,302,1385982660
174124,301,303,1385982680
175561,302,323,1385982660
175562,302,318,1385982680
176241,303,315,1385982640
176242,303,318,1385982640
176243,303,310,1385982660
176244,303,306,1385982660
176245,303,318,1385982680
176246,303,314,1385982720
176247,303,314,1385982760
176248,303,314,1385984420
176249,303,318,1385984500
176250,303,314,1385984500
176251,303,318,1385984520
176252,303,314,1385984520
176253,303,314,1385984540
176254,303,314,1385984560
176255,303,314,1385984600
176256,303,314,1385984620
176257,303,314,1385984660
176258,303,314,1385984740
176259,303,314,1385984760
176260,303,314,1385984780
176261,303,314,1385984800
176262,303,314,1385984820
176263,303,314,1385984840
176264,303,314,1385984860
176265,303,324,1385984900
176266,303,324,1385984920
176267,303,324,1385984940
176268,303,324,1385984960
176269,303,314,1385984960
176270,303,324,1385984980
176271,303,314,1385984980
176272,303,324,1385985000
176273,303,314,1385985000
176274,303,324,1385985020
176275,303,314,1385985020
176276,303,314,1385985040
176277,303,324,1385985080
176278,303,324,1385985100
176279,303,314,1385985100
176280,303,324,1385985120
176281,303,314,1385985140
176282,303,324,1385985140
176283,303,314,1385985160
176284,303,324,1385985160
176285,303,314,1385985180
176286,303,324,1385985180
176287,303,324,1385985200
176288,303,324,1385985220
176289,303,315,1385985240
176290,303,324,1385985240
176291,303,314,1385985240
176292,303,324,1385985260
176293,303,314,1385985260
176294,303,314,1385985280
176295,303,314,1385985320
176296,303,324,1385985360
176297,303,324,1385985380
176298,303,324,1385985400
176299,303,324,1385985420
176300,303,315,1385985440
176301,303,324,1385985440
176302,303,315,1385985460
176303,303,314,1385985460
176304,303,324,1385985500
176305,303,324,1385985520
176306,303,324,1385985540
176307,303,312,1385985560
177457,304,314,1385982700
177458,304,305,1385982720
177459,304,314,1385984500
178604,306,314,1385982040
178605,306,314,1385982380
178606,306,326,1385982380
178607,306,326,1385982540
178608,306,326,1385982560
178609,306,326,1385982580
178610,306,318,1385982640
178611,306,326,1385982640
178612,306,326,1385982660
178613,306,314,1385982680
178614,306,317,1385983300
178615,306,317,1385983320
178616,306,317,1385983340
178617,306,311,1385983520
178618,306,318,1385983860
178619,306,318,1385983880
178620,306,324,1385983960
178621,306,318,1385984260
178622,306,318,1385984280
178623,306,318,1385984300
178624,306,318,1385984320
178625,306,318,1385984340
178626,306,318,1385984360
178627,306,318,1385984380
178628,306,318,1385984400
178629,306,318,1385984420
178630,306,318,1385984440
178631,306,318,1385984460
178632,306,318,1385984480
179491,307,316,1385982680
180572,309,319,1385982020
180573,309,319,1385982040
180574,309,319,1385982060
180575,309,319,1385982080
180576,309,319,1385982100
180577,309,319,1385982120
180578,309,319,1385982140
180579,309,319,1385982160
180580,309,319,1385982180
180581,309,319,1385982200
180582,309,319,1385982220
180583,309,319,1385982240
180584,309,319,1385982260
180585,309,319,1385982280
180586,309,319,1385982300
180587,309,319,1385982320
180588,309,319,1385982340
180589,309,319,1385982360
180590,309,319,1385982380
180591,309,319,1385982400
180592,309,319,1385982420
180593,309,319,1385982440
180594,309,319,1385982460
180595,309,319,1385982480
180596,309,319,1385982500
180597,309,319,1385982520
180598,309,319,1385982540
180599,309,319,1385982560
180600,309,319,1385982580
180601,309,319,1385982600
180602,309,319,1385982620
180603,309,319,1385982640
180604,309,319,1385982660
180605,309,311,1385982680
180606,309,319,1385982680
180607,309,311,1385982700
180608,309,319,1385982700
180609,309,319,1385982720
180610,309,319,1385982740
180611,309,319,1385982760
182449,311,313,1385982020
182450,311,313,1385982040
182451,311,313,1385982060
182452,311,313,1385982080
182453,311,313,1385982100
182454,311,313,1385982120
182455,311,313,1385982140
182456,311,313,1385982200
182457,311,313,1385982220
182458,311,313,1385982240
182459,311,313,1385982280
182460,311,319,1385982300
182461,311,319,1385982320
182462,311,319,1385982340
182463,311,313,1385982600
182464,311,313,1385982620
182465,311,319,1385982680
182466,311,313,1385982680
182467,311,313,1385982700
182468,311,313,1385982780
182469,311,313,1385982800
182470,311,313,1385982820
182471,311,313,1385982840
182472,311,313,1385982860
182473,311,313,1385982880
182474,311,313,1385982900
182475,311,313,1385982920
182476,311,313,1385982940
182477,311,313,1385982960
182478,311,313,1385982980
182479,311,313,1385983000
182480,311,313,1385983020
182481,311,313,1385983060
182482,311,313,1385983080
182483,311,313,1385983100
182484,311,313,1385983120
182485,311,313,1385983140
182486,311,313,1385983160
182487,311,313,1385983180
182488,311,313,1385983200
182489,311,313,1385983220
182490,311,313,1385983280
182491,311,313,1385983400
182492,311,313,1385983640
182493,311,313,1385983660
182494,311,313,1385983700
182495,311,313,1385983720
182496,311,313,1385983740
182497,311,313,1385983760
182498,311,313,1385983780
182499,311,313,1385983800
182500,311,313,1385983820
182501,311,313,1385983860
182502,311,313,1385983880
182503,311,313,1385983900
182504,311,313,1385983920
182505,311,313,1385983940
182506,311,313,1385983960
182507,311,313,1385983980
182508,311,313,1385984000
182509,311,313,1385984020
182510,311,313,1385984040
182511,311,313,1385984060
182512,311,313,1385984080
182513,311,313,1385984100
182514,311,313,1385984120
182515,311,313,1385984140
182516,311,313,1385984300
182517,311,313,1385984340
182518,311,313,1385984360
182519,311,313,1385984380
182520,311,313,1385984400
182521,311,313,1385984460
182522,311,313,1385984480
182523,311,313,1385984520
182524,311,313,1385984580
182525,311,313,1385984600
182526,311,313,1385984620
182527,311,313,1385984640
182528,311,313,1385984660
182529,311,313,1385984680
182530,311,313,1385984700
182531,311,313,1385984720
182532,311,313,1385984740
182533,311,313,1385984760
182534,311,313,1385984780
182535,311,313,1385984800
182536,311,313,1385984820
182537,311,313,1385984840
182538,311,313,1385984860
182539,311,313,1385985020
182540,311,313,1385985040
182541,311,313,1385985060
182542,311,313,1385985080
182543,311,313,1385985100
182544,311,313,1385985120
182545,311,313,1385985140
182546,311,313,1385985160
182547,311,313,1385985180
182548,311,313,1385985200
182549,311,313,1385985220
182550,311,313,1385985240
182551,311,313,1385985260
182552,311,313,1385985280
182553,311,313,1385985300
182554,311,313,1385985320
182555,311,313,1385985340
182556,311,313,1385985360
182557,311,313,1385985380
182558,311,313,1385985400
182559,311,313,1385985420
182560,311,313,1385985440
182561,311,313,1385985460
182562,311,313,1385985480
182563,311,313,1385985500
182564,311,313,1385985520
183483,312,319,1385982680
183545,314,319,1385982700
183546,314,318,1385984520
183547,314,324,1385984900
183548,314,324,1385984920
183549,314,324,1385984940
183550,314,324,1385984960
183551,314,324,1385984980
183552,314,324,1385985000
183553,314,324,1385985020
183554,314,324,1385985040
183555,314,324,1385985060
183556,314,324,1385985080
183557,314,324,1385985100
183558,314,324,1385985120
183559,314,324,1385985140
183560,314,324,1385985160
183561,314,324,1385985180
183562,314,315,1385985200
183563,314,324,1385985200
183564,314,324,1385985220
183565,314,315,1385985240
183566,314,324,1385985240
183567,314,324,1385985260
183568,314,315,1385985260
183569,314,324,1385985280
183570,314,324,1385985300
183571,314,324,1385985320
183572,314,324,1385985340
183573,314,315,1385985360
183574,314,315,1385985380
183575,314,315,1385985400
183576,314,315,1385985420
183577,314,326,1385985420
183578,314,322,1385985420
183579,314,315,1385985440
183580,314,326,1385985440
183581,314,315,1385985460
183582,314,322,1385985460
184780,315,324,1385985200
184781,315,324,1385985220
184782,315,324,1385985240
184783,315,324,1385985280
184784,315,324,1385985320
184785,315,324,1385985340
184786,315,322,1385985420
184787,315,324,1385985420
184788,315,324,1385985440
184789,315,324,1385985460
184790,315,316,1385985620
184791,315,316,1385985640
184984,316,322,1385983120
184985,316,322,1385983140
185727,318,323,1385982680
185728,318,324,1385982720
185729,318,324,1385982740
185730,318,324,1385982760
185731,318,324,1385982780
185732,318,324,1385982800
185733,318,324,1385982820
185734,318,324,1385982840
185735,318,324,1385982880
185736,318,324,1385983060
185737,318,324,1385983080
185738,318,324,1385983100
185739,318,324,1385983140
185740,318,324,1385983300
185741,318,324,1385983320
185742,318,324,1385983340
185743,318,324,1385983360
185744,318,324,1385983380
185745,318,324,1385983400
185746,318,324,1385983420
185747,318,324,1385983440
185748,318,324,1385983460
185749,318,324,1385983480
185750,318,324,1385983500
185751,318,324,1385983520
185752,318,324,1385983580
185753,318,324,1385983660
185754,318,324,1385983740
186393,319,326,1385982780
186394,319,326,1385982840
186395,319,322,1385983500
186396,319,322,1385983620
186397,319,322,1385983700
186398,319,322,1385983740
186399,319,322,1385984080
186400,319,322,1385984800
187004,321,323,1385984700
187005,321,323,1385985100
187006,321,323,1385985260
187007,321,323,1385985500
187008,321,323,1385985520
187009,321,323,1385985540
187010,321,323,1385985560
187011,321,323,1385985600
187012,321,323,1385985620
187013,321,323,1385985640
187046,322,326,1385982140
187047,322,326,1385982180
187048,322,326,1385982200
187049,322,326,1385982220
187050,322,326,1385982240
187051,322,326,1385982280
187052,322,326,1385982300
187053,322,326,1385982460
187054,322,326,1385982480
187055,322,326,1385982500
187056,322,326,1385982520
187057,322,326,1385982540
187058,322,326,1385982560
187059,322,326,1385982580
187060,322,326,1385982600
187061,322,326,1385982620
187062,322,326,1385982660
187063,322,326,1385982680
187064,322,326,1385982700
187065,322,326,1385983000
187066,322,326,1385983020
187067,322,326,1385983040
187068,322,326,1385983220
187069,322,326,1385983240
187070,322,326,1385983260
187071,322,326,1385983280
187072,322,326,1385983460
187073,322,326,1385985420
187074,322,326,1385985500
187075,322,326,1385985520
187076,322,326,1385985540
187077,322,326,1385985560
187078,322,326,1385985580
187079,322,326,1385985600
187080,322,326,1385985620
187081,322,326,1385985640
188477,326,328,1385982740
